Date,close,atr,atr_sma,adx,plus_di,minus_di,direction,volatility,regime,action,activation
2020-11-09,1.318061351776123,0.013965242719139563,0.014017230065905653,14.1294600795114,20.8099093437624,12.214856819443465,Sideways,Quiet,Sideways Quiet,proceed,active
2020-11-10,1.3169677257537842,0.013807529282095658,0.014027659956838889,15.535025566571973,23.19031660340493,11.471922715463693,Sideways,Quiet,Sideways Quiet,proceed,active
2020-11-11,1.3261544704437256,0.013712962676357241,0.014038595361009995,16.974419875178512,22.629302087645378,10.725960867431247,Sideways,Quiet,Sideways Quiet,proceed,active
2020-11-12,1.3224189281463623,0.013704510155215375,0.014046388469455136,17.306503679608582,21.025883493145464,13.549453332213535,Sideways,Quiet,Sideways Quiet,proceed,active
2020-11-13,1.3121638298034668,0.01353186305772894,0.014044991960846766,17.41798774856862,19.773133255528016,13.496128307833196,Sideways,Quiet,Sideways Quiet,proceed,active
2020-11-16,1.3220518827438354,0.013424144737316904,0.01404383978669161,18.019381818619642,21.43488942254946,12.632679651810076,Sideways,Quiet,Sideways Quiet,proceed,active
2020-11-17,1.322209119796753,0.013019345004013508,0.014020487991483501,18.82844149909393,22.14249751681706,12.095067324700965,Sideways,Quiet,Sideways Quiet,proceed,active
2020-11-18,1.3259083032608032,0.01272550958838259,0.013972246225224322,19.903649510146668,23.26664165569216,11.490463827198463,Sideways,Quiet,Sideways Quiet,proceed,active
2020-11-19,1.325644612312317,0.012273116196763327,0.013909510152829761,20.201449308936848,22.401100488478992,13.70849332759497,Sideways,Quiet,Sideways Quiet,proceed,active
2020-11-20,1.3249244689941406,0.01172487811761481,0.013824492232062275,20.76400599607141,23.727784735335927,13.324519316091395,Sideways,Quiet,Sideways Quiet,proceed,active
2020-11-23,1.3305126428604126,0.011947370281337253,0.01374916382976601,22.072723407864988,27.724880880291483,12.14235372432436,Sideways,Quiet,Sideways Quiet,proceed,active
2020-11-24,1.332906723022461,0.011692485442952115,0.01367427906005651,23.287961004530455,26.30573807111379,11.520827736574624,Sideways,Quiet,Sideways Quiet,proceed,active
2020-11-25,1.3363267183303833,0.011474735396642443,0.013594793313967268,24.51835754413605,25.74915151638488,10.900920135010928,Sideways,Quiet,Sideways Quiet,proceed,active
2020-11-26,1.3385447263717651,0.011195614873511908,0.013513426741315641,25.700801235551193,24.83695057820831,10.374644014331464,Bull,Quiet,Bull Quiet,proceed,half
2020-11-27,1.3354523181915283,0.011035358211033623,0.013441723889154931,26.292633743895916,23.397804350154495,11.527821697629777,Bull,Quiet,Bull Quiet,proceed,half
2020-11-30,1.333191156387329,0.010782563892732777,0.0133581430840035,26.843885911460212,22.24782975224738,10.955367786321116,Bull,Quiet,Bull Quiet,proceed,half
2020-12-01,1.3336889743804932,0.010865135895389838,0.013266346090308374,27.87152241510993,24.26100373902781,10.095530757424823,Bull,Quiet,Bull Quiet,proceed,half
2020-12-02,1.3422638177871704,0.011158455751717148,0.013182359936161419,28.28586861558679,21.935884382394654,10.884487561487278,Bull,Quiet,Bull Quiet,proceed,half
2020-12-03,1.3370771408081055,0.0114019159370193,0.013113508141481205,29.189931670839545,23.605820486310424,9.891213243558655,Bull,Quiet,Bull Quiet,proceed,half
2020-12-04,1.345496654510498,0.011779569235698655,0.013057351886783556,30.326739423756806,23.499872965492028,8.890236352696816,Bull,Quiet,Bull Quiet,proceed,half
2020-12-07,1.3417415618896484,0.012563590096173654,0.01301401329425181,28.50374373008225,20.45956905519028,18.583621927190997,Bull,Quiet,Bull Quiet,proceed,half
2020-12-08,1.3357375860214233,0.012564253986420632,0.012972887826131686,26.81096201452731,18.997167409624264,17.255308549055275,Bull,Quiet,Bull Quiet,proceed,half
2020-12-09,1.3365589380264282,0.01251800417524372,0.012932901704465333,26.150340080010647,22.934087479659073,16.081985311837244,Bull,Quiet,Bull Quiet,proceed,half
2020-12-10,1.3367018699645996,0.01262115742130175,0.012893247392490845,24.294645237454866,21.12188578134249,21.1940820206033,Sideways,Quiet,Sideways Quiet,proceed,active
2020-12-11,1.3305658102035522,0.013362784449344753,0.01287337232397422,23.569362373877038,18.524659204456007,24.62653350247613,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2020-12-14,1.3318239450454712,0.013483124860206986,0.012861948548302424,21.99073143384484,23.33895500472463,22.663397026286066,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2020-12-15,1.3330844640731812,0.013687759108844023,0.012862470306178632,20.452574801420553,21.347888520218547,21.153851679077853,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2020-12-16,1.3444474935531616,0.014276429519591877,0.012873960878442382,19.865656116747743,24.084118878031994,18.832913834508147,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2020-12-17,1.3502929210662842,0.014524270989497214,0.012897689562317764,19.839034413694872,25.51329136191024,17.189296324443152,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2020-12-18,1.3570178747177124,0.014184393249380887,0.012919744627575185,19.5875644314883,24.25858055888915,17.452050190483646,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2020-12-21,1.3401951789855957,0.015870614485482937,0.012974312397674534,19.254550483994702,20.132500703645963,27.196533830904837,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2020-12-22,1.3449536561965942,0.015787292610678457,0.01303091364296175,18.585555556635335,20.818137165030333,25.38720895616552,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2020-12-23,1.339943766593933,0.01600554430654744,0.01308195508909698,17.332474369113413,23.74226502728547,23.252383910051336,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2020-12-24,1.3505300283432007,0.016439642916282228,0.013141363778357127,16.57061741797589,24.024323209957643,21.02136288311201,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2020-12-25,1.3552008867263794,0.016034657283346056,0.013192052170093388,15.863178820491047,22.871738486174383,20.012847408172977,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2020-12-28,1.3572388887405396,0.01590181169115096,0.013242111604690689,14.875130918056923,21.415467970836303,22.30317866986485,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2020-12-29,1.3466018438339233,0.015555533698366986,0.013295074049677294,13.957657865796666,20.328464511159005,21.17111690922721,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2020-12-30,1.3499903678894043,0.015526325085700253,0.013334071286561658,13.569659595843792,23.36730742274563,19.69587720507396,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2020-12-31,1.36306631565094,0.015736344139223233,0.013368678619787338,13.677530960761459,24.453672238805638,18.04494135709167,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2021-01-01,1.3673007488250732,0.015036185216746455,0.013393680346454051,13.815379235428145,24.022505261427188,17.536259743516553,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2021-01-04,1.3684196472167969,0.015067591214033992,0.013427204773666126,12.904043784222946,22.260117443706093,21.794598782525476,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2021-01-05,1.3571596145629883,0.014909552766459997,0.013465937426824061,12.057803722389545,20.88920831273403,20.45235903233563,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2021-01-06,1.3629549741744995,0.014750405013313721,0.013499286477395676,11.63955501876416,21.735083825131465,19.196382534714193,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2021-01-07,1.3625277280807495,0.014357471052859568,0.013522287717899692,11.235280298402111,20.734932790156112,18.395072375509315,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2021-01-08,1.3569625616073608,0.013984557176821748,0.013543867231035032,10.850392585629594,19.767292062622545,17.583449370742922,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2021-01-11,1.3516253232955933,0.013809830688828028,0.01356814664659822,10.50912688251347,18.587580419153742,20.991061839234085,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2021-01-12,1.3524113893508911,0.013737775006756851,0.01358598390275028,10.307431578696939,22.85641160606287,19.593935740101067,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2021-01-13,1.3670539855957031,0.014012434833479331,0.013596269167391479,10.635396843017173,24.083571355952767,17.837738360920206,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2021-01-14,1.364926815032959,0.013553625330472368,0.013589539187299654,10.884492598056065,23.12034633542524,17.398040901713987,Sideways,Quiet,Sideways Quiet,proceed,active
2021-01-15,1.3683634996414185,0.013470033648956171,0.013571106049483505,10.650132061816603,21.602123640840563,18.549236982662155,Sideways,Quiet,Sideways Quiet,proceed,active
2021-01-18,1.357533574104309,0.013669531825293287,0.01356519183160658,9.893359371429451,19.766364708284264,19.744509506701274,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2021-01-19,1.3581236600875854,0.013068433083268816,0.013550409907630043,9.556870800380969,21.27389177495307,19.177491023271486,Sideways,Quiet,Sideways Quiet,proceed,active
2021-01-20,1.3644241094589233,0.013087566495172082,0.01353790198400634,10.003307344928986,24.458532266041523,17.781636252435415,Sideways,Quiet,Sideways Quiet,proceed,active
2021-01-21,1.3668484687805176,0.012874782468805333,0.013521307430278138,10.66443851395926,24.79158969344533,16.784408459701414,Sideways,Quiet,Sideways Quiet,proceed,active
2021-01-22,1.3729474544525146,0.012671058023052914,0.01350409132958462,11.000370025939839,23.390888168238032,17.15934008113741,Sideways,Quiet,Sideways Quiet,proceed,active
2021-01-25,1.3688204288482666,0.012325576399976836,0.013482119962837817,11.312306429921804,22.32891758939542,16.380288247472247,Sideways,Quiet,Sideways Quiet,proceed,active
2021-01-26,1.3678992986679077,0.012400546877000498,0.013469744000297556,11.094644108665078,20.608642570867335,17.462084093752782,Sideways,Quiet,Sideways Quiet,proceed,active
2021-01-27,1.374154806137085,0.012211699550306442,0.013459467799536034,11.055932415032949,20.35063970970045,16.46554536418514,Sideways,Quiet,Sideways Quiet,proceed,active
2021-01-28,1.3669419288635254,0.01212482867101994,0.013456502049021166,10.625539281848347,19.032414271257252,17.20930069445014,Sideways,Quiet,Sideways Quiet,proceed,active
2021-01-29,1.3725008964538574,0.011918839831424732,0.013460381283297365,10.438749628048557,19.08744268497438,16.256242400705506,Sideways,Quiet,Sideways Quiet,proceed,active
2021-02-01,1.3697690963745117,0.011773434512001328,0.013456902567910645,10.33270081028763,18.287282863568485,15.281510858105044,Sideways,Quiet,Sideways Quiet,proceed,active
2021-02-02,1.3678767681121826,0.011617698415288378,0.01345540682735737,9.61468746746447,17.208680568368127,17.1124051143819,Sideways,Quiet,Sideways Quiet,proceed,active
2021-02-03,1.3659336566925049,0.011225829229056667,0.013450428704005655,8.947960791985823,16.537298171645357,16.44477882463003,Sideways,Quiet,Sideways Quiet,proceed,active
2021-02-04,1.364908218383789,0.011332290950906971,0.013453162225553556,8.957231219356588,15.211799360773375,18.24931454972146,Sideways,Quiet,Sideways Quiet,proceed,active
2021-02-05,1.3676148653030396,0.011172523710373262,0.01345590553554035,8.36209239868231,16.974502469775565,17.188117138403623,Sideways,Quiet,Sideways Quiet,proceed,active
2021-02-08,1.3738716840744019,0.010901008189587497,0.013458274421477446,7.859679885672638,16.798346525332136,16.35792604837043,Sideways,Quiet,Sideways Quiet,proceed,active
2021-02-09,1.374570369720459,0.010551628884197214,0.013452004281253592,8.0581502212363,19.428732809774903,15.692448605901749,Sideways,Quiet,Sideways Quiet,proceed,active
2021-02-10,1.3817994594573975,0.010657133546242557,0.0134419778371441,9.023567317699554,22.36483392545261,14.427302294209097,Sideways,Quiet,Sideways Quiet,proceed,active
2021-02-11,1.3832597732543945,0.010219860965865194,0.013418336737721017,9.920026050129717,21.65590884279977,13.96998271359108,Sideways,Quiet,Sideways Quiet,proceed,active
2021-02-12,1.381024718284607,0.01005986159991263,0.013383942585005295,10.172568806505561,20.428887319328982,15.583231752352756,Sideways,Quiet,Sideways Quiet,proceed,active
2021-02-15,1.3871549367904663,0.01012314269752978,0.013335133637032419,11.135980710551229,23.29322739297408,14.379688996479315,Sideways,Quiet,Sideways Quiet,proceed,active
2021-02-16,1.3914785385131836,0.00997784295788253,0.013283405416461658,12.358973668005508,24.218842081237774,13.547011653255032,Sideways,Quiet,Sideways Quiet,proceed,active
2021-02-17,1.388811707496643,0.009860385931986414,0.01323025305159651,12.816847565739927,22.756813109673182,15.564252505918459,Sideways,Quiet,Sideways Quiet,proceed,active
2021-02-18,1.3866355419158936,0.010183282069290818,0.013181495544556294,14.070732726500731,26.202507737200786,13.994253103768715,Sideways,Quiet,Sideways Quiet,proceed,active
2021-02-19,1.3967455625534058,0.010661136240833348,0.013127462580386065,15.667214673462587,26.63309657099938,12.412215903443071,Sideways,Quiet,Sideways Quiet,proceed,active
2021-02-22,1.403114914894104,0.010674810459496968,0.013071296292371866,17.46873040671366,27.43537151044285,11.51086495293445,Sideways,Quiet,Sideways Quiet,proceed,active
2021-02-23,1.4071228504180908,0.010509290060377626,0.013007726911402537,19.423990683834486,28.510191913324427,10.857005778353244,Sideways,Quiet,Sideways Quiet,proceed,active
2021-02-24,1.412030577659607,0.010800328346426614,0.012938204887939233,21.869430392811427,32.52882629637704,9.809837324764517,Sideways,Quiet,Sideways Quiet,proceed,active
2021-02-25,1.4148274660110474,0.010611664993447865,0.012859952768018244,24.140195836861444,30.742355324754968,9.27108472861018,Sideways,Quiet,Sideways Quiet,proceed,active
2021-02-26,1.4008152484893799,0.011692662512793177,0.01281011815328649,23.2262746303963,25.9073248529383,20.627778286748775,Sideways,Quiet,Sideways Quiet,proceed,active
2021-03-01,1.3972529172897339,0.01158933222165721,0.012724492508009977,22.377633510107238,24.27129168798445,19.32514555303338,Sideways,Quiet,Sideways Quiet,proceed,active
2021-03-02,1.3929517269134521,0.011566577169386564,0.012640078199184137,21.070441942940434,22.581966515116562,20.812783570310128,Sideways,Quiet,Sideways Quiet,proceed,active
2021-03-03,1.3954981565475464,0.011314155911416117,0.012546250431281512,20.262239779706604,24.028945585238695,19.757326883792164,Sideways,Quiet,Sideways Quiet,proceed,active
2021-03-04,1.3926994800567627,0.011171802829783159,0.01244089362955153,19.58935486797072,23.098571638828236,18.579858353500434,Sideways,Quiet,Sideways Quiet,proceed,active
2021-03-05,1.3894098997116089,0.011411652988199178,0.012348433543648594,18.86981309200019,20.997865374048686,25.41434452167763,Sideways,Quiet,Sideways Quiet,proceed,active
2021-03-08,1.385367751121521,0.011248575671659282,0.012255368823258759,18.201667157170412,19.780692251735825,23.941163485322566,Sideways,Quiet,Sideways Quiet,proceed,active
2021-03-09,1.3823610544204712,0.011286485146475891,0.012169987852220938,16.90505343654579,22.178167006312723,22.15640978241741,Sideways,Quiet,Sideways Quiet,proceed,active
2021-03-10,1.3890432119369507,0.011270052149388747,0.012084862393494706,15.840910075948514,21.447803346089916,20.60380799940697,Sideways,Quiet,Sideways Quiet,proceed,active
2021-03-11,1.3931456804275513,0.011108667893666331,0.01199230886858357,15.342652057007394,23.18635278434433,19.41005442825765,Sideways,Quiet,Sideways Quiet,proceed,active
2021-03-12,1.3989927768707275,0.011287615850210044,0.011917337481252841,14.25388709558007,21.188856443208955,21.146545343202703,Sideways,Quiet,Sideways Quiet,proceed,active
2021-03-15,1.3929517269134521,0.011450469494598117,0.011844995046864124,13.38225572183737,19.39553492505446,20.20781866256177,Sideways,Quiet,Sideways Quiet,proceed,active
2021-03-16,1.3899120092391968,0.011476333652903714,0.011776330664592998,13.0470717060516,17.969550207783055,21.389746987866797,Sideways,Quiet,Sideways Quiet,proceed,active
2021-03-17,1.3902212381362915,0.011071869609938565,0.011702759956525494,12.409698348993278,18.95673687366776,20.58747892385138,Sideways,Quiet,Sideways Quiet,proceed,active
2021-03-18,1.3975849151611328,0.011010710356946826,0.011635824742607239,12.079408632959574,22.469141385582283,19.223130239857603,Sideways,Quiet,Sideways Quiet,proceed,active
2021-03-19,1.3925055265426636,0.011246084560816381,0.011581055290287133,11.422517974621034,20.42752672569563,21.640317179183295,Sideways,Quiet,Sideways Quiet,proceed,active
2021-03-22,1.3832597732543945,0.011201508844767555,0.011528888853405923,10.96645118659927,19.04390132627197,21.064389756302315,Sideways,Quiet,Sideways Quiet,proceed,active
2021-03-23,1.3862512111663818,0.01116692055289015,0.011477471764328588,11.202626101966375,17.73839571048833,23.645007462716176,Sideways,Quiet,Sideways Quiet,proceed,active
2021-03-24,1.3730417490005493,0.011709800346488643,0.011431419074588773,12.150043156269476,15.707735932149804,25.883686747843512,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2021-03-25,1.3688879013061523,0.011361726890669943,0.011387581105792726,13.06460785392597,15.032598317643375,25.029731683735644,Sideways,Quiet,Sideways Quiet,proceed,active
